id,track_id,title,artist,genre,source,filename,path,tempo,rms,zcr,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
demo_021,D0021,Parallel Voyage,June Atlas,Classical,demo,,,74.00679531639713,0.09104958279813928,0.04964302023254322,1897.4001561031557,2505.661948387873,-141.85748317954256,-134.66892895878644,-107.42611552124141,-82.00452880217807,-76.27907253106059,-58.417679344465185,-37.286260026313656,-21.378510941858465,-18.553103477809117,6.828687116555178,10.737013267472873,17.300814209380302,33.24479718241012
demo_022,D0022,Electric Dream,Mira Chen,Jazz,demo,,,106.91492464222058,0.1130785545788567,0.07280666899886379,1963.8130752547138,4679.274751168272,-121.85738025392065,-119.57435151326027,-93.70242329229438,-84.7986932055018,-84.64724660678024,-48.82362406745212,-47.340005702469846,-33.02120190698844,-23.558019290317517,-6.484266213500444,15.923123525559337,24.736045272508754,42.62929601825985
demo_023,D0023,Blue Voyage,Mira Chen,Metal,demo,,,131.34314907607836,0.25206539717525983,0.109495896580728,3373.770187471322,7433.009399844692,-116.93298309454023,-107.54910024162676,-90.20979284762964,-63.891899518989604,-49.38415576756998,-51.94495091893777,-37.718475253463396,-16.890078740268915,-18.765288262138778,4.164562980946041,14.79309721636915,31.01126569166043,35.33304955240475
demo_024,D0024,Lunar Static,Aster Club,Pop,demo,,,123.22699385796817,0.17858042014018272,0.07295510902602954,2247.334576851391,4885.029584351748,-146.1520530407416,-147.44672893073303,-121.71833238039234,-112.5066258908026,-96.27491070432076,-77.26739480467694,-58.54663106419685,-50.964067871072125,-24.489187738125132,-26.885505809139232,-2.4492875011018524,33.53138981276666,29.784637941002202
demo_025,D0025,Distant Garden,The Satellites,Rock,demo,,,125.52467790043688,0.20243741359897757,0.059425653945900186,2708.691167937515,6440.778455266383,-156.81229751348616,-129.67531810949257,-111.31770396443272,-102.06774874210215,-92.28998986844553,-71.36827536553044,-62.4693844443713,-37.51562299627881,-44.651248673720985,-17.68485894494917,-15.926495960991982,3.0395133581823597,40.910897838511275
demo_026,D0026,Blue Horizon,Mira Chen,Electronic,demo,,,138.0220590268821,0.2152164003326235,0.10184585670479869,3034.940714908032,6725.6695977964055,-141.5209258282908,-134.72657828839593,-111.77935832399756,-113.23766682395555,-88.37858690158109,-70.45418021587409,-57.18880521456839,-35.42355102647936,-24.24283819011158,-6.903391855136024,-3.0069782578460753,24.432523267284385,45.03149558099193
demo_027,D0027,Lunar Signal,Mira Chen,Folk,demo,,,94.56393480272443,0.13619164752772359,0.05284928049460294,1834.121832073516,3831.550505306574,-138.9481134655564,-123.43416941341845,-98.48225582664077,-99.39416381955337,-89.52897676739967,-71.08851366422684,-49.38132839485489,-51.02607257744411,-18.90023277879103,-13.810170540941947,14.182501285868508,0.34591756079622726,27.70747379916665
demo_028,D0028,Golden Memory,Paper Comets,Hip-Hop,demo,,,84.00082418092174,0.2082329904586982,0.07401154154197258,2263.2969352235623,4170.8198307052235,-133.37289407504045,-128.81828833554485,-100.84520287280759,-86.94867223691612,-74.9196964987512,-59.297732457989895,-47.12865599353072,-18.96941357815146,-21.69675336842008,-9.206665746676613,1.471779357140977,13.491898635377305,26.044225699191397
demo_029,D0029,Silent Lights,Low Gravity,Classical,demo,,,79.72734399127332,0.10908635844597683,0.0110809364104015,1149.3496083310133,2973.675064334584,-122.7985234878403,-110.08469862159242,-103.27718645937614,-93.22332915731769,-69.6125766333616,-58.49621130011116,-57.58501807532038,-32.54384204787524,-15.903713503404951,-11.19755829190203,11.518747142699544,12.361420117937687,48.689488800097365
demo_030,D0030,Blue Memory,Paper Comets,Jazz,demo,,,112.17493747838755,0.10562594850894678,0.06618492483480973,1899.839889287531,4748.012303284733,-133.57706417141486,-105.53482813895474,-81.52162775401605,-93.16291775543442,-76.69970723268155,-54.36641305352056,-29.611070812003035,-38.52899450031923,-13.007711021544464,13.32039080650487,-0.7140731854341382,16.001446345233344,36.61114714831329
demo_031,D0031,Blue Orbit,Paper Comets,Metal,demo,,,152.17480069509077,0.2646505799651776,0.13241414618825278,3335.4303703918667,6613.806299807502,-125.02070029149536,-111.59292226481789,-88.67094711356376,-73.3965881413045,-62.41520508851037,-65.98477853907846,-34.69572448057399,-33.774464413395194,-10.117791107293892,-9.889875483192482,18.570577180344507,22.04720876554102,31.738922797915826
demo_032,D0032,Midnight Signal,Aster Club,Pop,demo,,,107.97950762270337,0.19448902856191191,0.08129408850343303,2061.4545388469805,5000.6545946288015,-152.8486924185712,-144.7073274730289,-120.73090965280056,-113.5176187773178,-97.29310657772967,-67.84885888157328,-71.82468842009946,-67.55224264743592,-20.112504039904845,2.6446236208560236,-5.742154123594655,-2.744704324961482,25.51612819043245
demo_033,D0033,Distant Horizon,Nova Lane,Rock,demo,,,124.17857476921697,0.2444349028659235,0.10955022604197921,2765.814156885484,4672.456060857002,-133.57852014443287,-133.62431734050352,-122.69860129654805,-106.13602571526017,-85.0779458642515,-88.84537284405775,-58.68487437618158,-48.12371159570248,-15.217399896351637,-16.39338187043966,13.343100888956158,6.170074417743942,34.69807333442234
demo_034,D0034,Velvet River,The Satellites,Electronic,demo,,,147.44342054415665,0.23050471496812344,0.08965243769514418,3106.598738171773,6451.21362289634,-145.14050261181956,-137.4693847583401,-118.23872750931106,-101.40270215748097,-99.64521772812414,-84.17526671456542,-52.6434653157958,-45.93174956935744,-47.51795473456454,-5.9712477071349195,4.678958042193919,11.539001407708128,21.465358311534068
demo_035,D0035,Echo Static,The Satellites,Folk,demo,,,94.95825299434699,0.07199109969034638,0.04343633866757435,1662.0594098800593,3813.524998556903,-134.99931839001476,-115.48619993147844,-115.17058334909828,-99.9832597835517,-85.83282536729584,-61.173586230568084,-41.01300447762614,-42.1707239451944,-27.39818982234473,-6.9873822090416065,3.0339079998967886,27.11642922511912,15.985781675047626
demo_036,D0036,Echo Skies,The Satellites,Hip-Hop,demo,,,81.05698168306283,0.17091305130328277,0.07822898842329595,2158.7523806233257,4060.4194788916484,-126.0962728667179,-122.71048520952561,-114.74650976216923,-92.70563632970823,-69.6066110284692,-71.55767052891923,-56.78459907137159,-30.78160832580621,-22.772288925846404,-1.5701224743242053,7.390825665637626,27.363309184716535,27.719375087674873
demo_037,D0037,Silent River,The Satellites,Classical,demo,,,84.50329353809164,0.10395297712262773,0.04933320866901911,1659.8221533055623,2403.4550424115387,-130.76943149538667,-106.97584914120557,-120.24590276297539,-99.97310951922661,-81.38309153516214,-48.31056906623737,-43.73930413664563,-25.861462076310186,-27.121287353009844,-12.95628700216421,13.582509733781684,24.466194647483572,42.389910550913015
demo_038,D0038,Silent Memory,Mono Bloom,Jazz,demo,,,126.06651561864918,0.1784012170888857,0.04894979522629046,2272.3050243172925,4475.039356084098,-142.97814844272685,-103.23603681878794,-87.9981992539045,-91.9149841561067,-84.87868325236502,-55.457721431942396,-35.05329418919577,-14.369243820525483,-10.869619423188393,-4.22373357268556,5.354955027321099,26.341610333365235,37.605882368917946
demo_039,D0039,Golden Pulse,Paper Comets,Metal,demo,,,162.1556260885739,0.28030132951504566,0.11743356732277335,3165.6974436798846,6770.706260934501,-116.45963500636758,-96.50267786364978,-87.91703085710978,-73.57988610956532,-60.90474973302232,-49.77366873598315,-53.268889037713464,-24.831031380715544,-16.449535670793,-8.738727661120164,28.45453295440659,42.331962727085624,52.873764802364896
demo_040,D0040,Electric Fire,The Satellites,Pop,demo,,,121.52138193939912,0.13533231221579806,0.07352778435005847,2708.88236033398,5155.466207725418,-154.51691257260467,-150.17121693467573,-124.90957689453278,-109.88783651085447,-79.61951066684288,-71.59629337189273,-63.40843648726827,-46.25970152159134,-32.64630097516642,-19.373311878364383,-11.159417579106295,11.541584979144567,22.031213946779893
demo_041,D0041,Velvet Skies,June Atlas,Rock,demo,,,134.27596333472908,0.22740105646473474,0.08746320699529551,2930.977736918894,5227.1431905444415,-141.7933052569181,-134.68869434478833,-126.76036262375321,-113.66959061886449,-87.24316076199715,-71.9657597250787,-49.701351107159475,-36.20016279726333,-31.057829252249377,-24.953647030886955,-2.5528527760871826,16.737849558484196,28.38333403688477
demo_042,D0042,Silent Static,Mono Bloom,Electronic,demo,,,115.84997311597458,0.21050483720525262,0.07596529699325655,2917.4700280198426,5959.707337840093,-143.04716488817317,-128.064367817183,-124.6154320087326,-104.5999289909233,-74.4977844806683,-80.5466361018743,-73.43323559176424,-56.644761225940094,-26.767120427386647,-12.002661775738408,1.5591131565990324,26.963518631428013,10.617324535176497
demo_043,D0043,Silent Fire,Mono Bloom,Folk,demo,,,97.59224835388912,0.1527150339973028,0.05537302705325384,1972.4297377730695,3906.013645402076,-128.58011773052397,-110.80090659609984,-113.68751380032118,-81.25951828748424,-81.715388184123,-53.47047178639135,-53.746389197227934,-37.45153739163084,-21.076204218857324,15.930829434940282,11.810284598758312,13.841883760388292,41.75198296220687
demo_044,D0044,Electric Signal,The Satellites,Hip-Hop,demo,,,82.92896345338809,0.2281070669364057,0.07075602842001641,1758.0939741389034,3657.8056806292766,-132.3073349871565,-117.35027282051081,-121.99573546164332,-86.91741865112373,-85.85615535864241,-75.28839308447529,-49.96728995086946,-34.57815197348437,-26.548049316578247,-0.10174513865620494,-3.2374013309672556,18.494450009819527,31.321006920535993
demo_045,D0045,Neon Voyage,Paper Comets,Classical,demo,,,74.5026694948359,0.08605677781261964,0.035099336472943284,1460.0310919750384,2965.949077746348,-130.0985543434345,-117.76773854229083,-102.82736090859707,-88.22385965224174,-72.19552128391855,-52.4188031212136,-54.88883920734047,-41.375772743206355,-26.74659086309906,-1.6886666626503448,19.959579029171564,20.549284494083917,17.986401246722764
demo_046,D0046,Crystal Signal,The Satellites,Jazz,demo,,,103.2341973696785,0.15992583250038728,0.06666698506380149,1888.236397933893,4624.584212369952,-116.60528311565274,-116.65813844545094,-104.39854367580435,-79.9189956918363,-82.28513655940895,-53.13246635743998,-41.67957453018987,-29.929539919345338,-2.293791142805901,-6.2276595623577435,28.982385364192627,24.446548406175207,29.783868440238173
demo_047,D0047,Lunar Voyage,Low Gravity,Metal,demo,,,150.6814195916115,0.2801504170109018,0.12037988879167792,3752.979959242266,7308.379418969432,-110.73993793583092,-95.00958594749368,-88.76469274299423,-68.5925703033144,-81.04638742379247,-55.0432523890277,-45.93604205058741,-24.546193110980862,-16.5715937535739,0.170737264402141,30.057399041632394,27.142241628636974,45.31033853752171
demo_048,D0048,Lunar Rain,The Satellites,Pop,demo,,,85.16428457306695,0.13691341481486455,0.0804212232112918,2574.1576276893666,4200.15562453983,-152.52303934472667,-135.03362491171518,-133.70691607348454,-109.95301393932496,-86.47768428093129,-71.82225089266278,-61.807122137639595,-41.15884832345638,-29.073866328049448,-8.147549933925427,-0.18512674434311105,9.904413475431722,30.68673005546419
demo_049,D0049,Lunar Lights,Nova Lane,Rock,demo,,,140.3192198146869,0.24086529685463137,0.09160645101022916,2822.39269803813,5495.942467914651,-155.6968163350315,-124.03567209108695,-123.87224105258142,-87.05663750077612,-90.01535882541077,-71.73571058494987,-47.06500481201114,-43.95178307045264,-38.01875184552641,-15.87781961355432,-0.28488588952072746,4.082066782387477,27.953343429273414
demo_050,D0050,Blue Memory,Mira Chen,Electronic,demo,,,123.27642216476598,0.20793024603188387,0.09544666731303672,3534.6113727753,6871.5791234781545,-140.06548640248175,-138.24769782935505,-123.83270106097018,-91.91256627677976,-89.29869497763785,-82.58473674077499,-52.94949832493516,-38.043041551738504,-39.24572205805365,-10.414146276291149,8.384664739426988,20.245091613650104,37.05585187009116
demo_051,D0051,Distant River,Night Circuit,Folk,demo,,,98.62642683392151,0.14890620409074515,0.059546111241500735,1578.9485974030156,4520.191060210085,-129.48153702795275,-126.37787345304147,-108.17823869578926,-90.36541702572605,-81.03057640560431,-66.45388649670764,-46.409974944990545,-38.974261168207455,-29.83429549098929,-12.815784526686869,10.071283021869938,19.523946329599646,36.721679814946704
demo_052,D0052,Northern Rain,Aster Club,Hip-Hop,demo,,,92.32453934118016,0.20988417569439136,0.08254638729747617,2558.7849421074916,4587.1932707485175,-139.00595795005532,-133.99076274548148,-114.86034967669042,-100.41836128542657,-77.58261345073973,-65.9408040443699,-52.19465574112474,-30.29238427614017,-18.28099711045837,-4.2216170348457105,10.778627658629542,26.679077344017905,19.136373265780456
demo_053,D0053,Golden Voyage,Mira Chen,Classical,demo,,,77.1610368078728,0.113564861582299,0.028532497991183226,1563.7531846411662,2566.0451225822912,-134.0028886191752,-112.1187110996341,-106.2233410985945,-88.01114121154679,-66.11090946431386,-64.46217076791538,-39.55457088605999,-26.580789050461583,-25.63833453704657,3.7911530257392076,15.588530762972042,24.81540709898126,31.901412335778783
demo_054,D0054,Silent Dream,Glass Harbor,Jazz,demo,,,100.35233702938802,0.16137559300868798,0.07734151148311841,2029.8873932465779,4115.339149557319,-126.63254867551079,-110.37281796340793,-77.93895883952867,-94.76852524416294,-58.22388346807893,-55.05126068810176,-39.210624655872294,-27.803216692894363,-11.442185454438135,-2.479480834896142,24.132401451659668,22.59823084620222,49.05787657743398
demo_055,D0055,Neon Memory,Paper Comets,Metal,demo,,,146.32500153456,0.24504725850502876,0.09647649756973503,3619.843669653119,6481.018961263143,-128.91693570454342,-108.33434122841847,-105.74235407777222,-86.80302389375062,-64.18571163112692,-41.94789441806883,-16.526313110163976,-30.192680680567207,-0.5175987468364802,3.450019843213183,13.790018826028993,31.96075561380922,42.495331869439674
demo_056,D0056,Crystal Garden,June Atlas,Pop,demo,,,124.30650841173627,0.14610465072183615,0.06546480653849934,2788.9269176301027,5061.2946699585045,-159.76871119724933,-139.68195498621478,-118.14054197667498,-107.80708845578881,-99.24843949312773,-68.9396563548084,-50.86651597614694,-44.293546757417175,-25.21069190924728,-7.814320025489511,6.540794531236109,17.66279341690099,32.786776376599065
demo_057,D0057,Velvet Voyage,June Atlas,Rock,demo,,,130.342418281363,0.23324612176657258,0.1162560949072122,2824.404039399951,5295.124672623745,-138.1008136825131,-137.17339506949833,-129.21799073021413,-106.92349757656274,-89.18374962207541,-74.36809026927992,-50.930556169946385,-47.89016340002756,-27.183724225576604,-22.90901719547685,3.602538224350504,15.024868401485094,24.00149329372386
demo_058,D0058,Crystal Signal,Night Circuit,Electronic,demo,,,126.13075093743812,0.2372526106191003,0.09067704637632971,3050.096062651052,6538.188788093958,-161.77960766088114,-137.40365881583583,-117.60458739565082,-106.23682140941314,-74.94633925297762,-72.56950220316975,-46.19244600545398,-41.25636292759705,-26.702177308627387,-12.960371581700008,2.530370012971673,31.000360024398873,13.443114185990254
demo_059,D0059,Echo Rain,Mira Chen,Folk,demo,,,88.43406917004258,0.10537104919222934,0.04466989985771716,2538.930263939732,4674.749037531273,-131.75843677477815,-124.02753734982747,-103.29873942010526,-94.31883789254297,-86.49186421426307,-61.91746528799996,-52.11509501937058,-38.489281225964106,-12.216371422483405,-29.106977028320692,-6.341473361276558,10.00343658900504,31.093914819449555
demo_060,D0060,Electric Horizon,Night Circuit,Hip-Hop,demo,,,97.69572123146575,0.20973403308454516,0.053483350011064634,2167.7885968088913,4657.10640908742,-138.2939953414772,-123.6586663224544,-115.69363197750636,-107.51504330580214,-78.9350414912682,-71.7328158659522,-50.17880425329608,-48.05164679234782,-27.09579566648206,-5.560983237577354,10.4296767822715,25.089775669936117,25.4360881267437
demo_061,D0061,Parallel Pulse,Low Gravity,Classical,demo,,,85.78204038527127,0.0974400823347226,0.0321932365551329,1274.7047599516277,2793.695062302535,-125.09627695620321,-117.12790317955535,-89.74576887519157,-79.93991383210752,-76.05323293119802,-53.999025502904445,-30.529652118494504,-16.316123193735784,-27.823999046579978,-11.412264889257205,21.879350293870807,15.533751593298902,27.419670933666566
demo_062,D0062,Blue Static,The Satellites,Jazz,demo,,,113.69884319210787,0.16956397064287898,0.04918923605634509,2186.2272480900942,4513.347120651969,-132.03607702927155,-92.9969369817915,-95.11991143051556,-76.6559275647621,-73.91261974495139,-57.73765341748839,-48.20843185096284,-49.963666679353615,-26.024074214782928,-15.734949439843158,-5.4982702236128596,16.687128205615178,50.59964543505305
demo_063,D0063,Lunar Voyage,Paper Comets,Metal,demo,,,140.9883771051911,0.32208965523845057,0.10862828194533143,3721.666931238151,6629.234249201968,-124.61317833786954,-102.02367703507068,-88.47049793140134,-83.89642096904066,-74.98214745816796,-61.973026655186175,-38.3079556646283,-22.883921049685483,-18.340206643663315,1.712682730608789,19.564296289107883,33.445525717322404,54.41504096097991
demo_064,D0064,Velvet Dream,Aster Club,Pop,demo,,,118.87672071662004,0.19989445024360583,0.06963410811204064,2437.1147022365885,4650.3354819014585,-158.29719502765573,-154.21157487819946,-125.87251608173078,-121.72506588244487,-86.26160611325783,-66.61565874288601,-69.87528791437352,-45.83423405984583,-38.803132176063805,-22.777877841094316,3.6959576309229707,12.4416939052527,41.91718433544809
demo_065,D0065,Northern Pulse,Nova Lane,Rock,demo,,,142.7425671467074,0.1857346147551147,0.07083076886161652,3056.918050357141,5426.001432690468,-156.6884569187663,-129.70334772334598,-114.79800795537308,-100.25156244075546,-77.70427476865885,-63.40524159010957,-62.99955751879308,-42.015581452526575,-34.9888055140657,-14.813157471083557,-4.797995592950918,27.96056247308841,32.9095852027437
demo_066,D0066,Lunar Dream,Mono Bloom,Electronic,demo,,,126.4813346413971,0.16788994612528813,0.09237124526028477,3346.0023181827573,5992.025887144127,-142.9964295979139,-140.86116882654838,-115.68586968680293,-84.72192471678926,-79.4064030416331,-69.8923476388575,-60.0124312808395,-44.90658281495515,-44.033583113600145,-10.188876632630716,9.263864867854831,4.645045382635079,26.708664861545472
demo_067,D0067,Golden Horizon,Low Gravity,Folk,demo,,,112.7137220696437,0.11098727879821589,0.04827095003094705,1894.2155733392053,3227.9597315038645,-159.84566807987633,-133.4713490080191,-101.13678452717843,-118.72395424582858,-84.78018729754815,-76.94000622773807,-46.56343758732131,-43.90091161714769,-20.768367834115107,-4.9763166466472555,19.68980671784016,17.876464450597037,37.00835495698089
demo_068,D0068,Golden Garden,Mono Bloom,Hip-Hop,demo,,,90.07575897718559,0.19005293090953762,0.0751335567789656,2364.137667641113,4273.512381463131,-133.1698397685685,-113.01026981659992,-104.15652941202167,-104.9611805134298,-78.99047435463727,-57.813768776164075,-64.52391012772726,-43.84812811054171,-13.98765116734784,-4.589236526421708,10.79577265701403,36.625958460986496,39.74842222804962
demo_069,D0069,Distant Skies,Mono Bloom,Classical,demo,,,78.30694023989402,0.09365093304880548,0.03546632160690074,1688.2409746793874,2354.720085620137,-138.25917615643877,-97.52124462327937,-99.38525223689582,-93.8582830512166,-66.67255758176321,-60.87316121249068,-48.02305157054265,-27.501817024684055,-28.33505814585352,-1.1789823686626208,25.303638461854018,27.729421297578487,34.990303169732286
demo_070,D0070,Velvet Horizon,Glass Harbor,Jazz,demo,,,112.62108275162642,0.1868402848063274,0.07471240691892815,1304.5657120164867,4063.5014214197968,-118.10399959670293,-114.2874922011405,-94.48441771443703,-92.76590328160691,-59.37095146520451,-46.28492031862501,-34.823275793999414,-40.86803820634832,-8.367031431471577,1.988840701085671,-0.3421699770605411,26.055620929833477,42.9162759122661
demo_071,D0071,Silent Voyage,Mira Chen,Metal,demo,,,148.35750141614764,0.2943886627499974,0.09808216685262627,3757.457992855691,6460.686546536535,-121.31720822035162,-120.51678858181577,-92.2465355341415,-69.50993782071595,-74.69254287672473,-49.808792490481025,-46.3265878183715,-30.875296189437414,-0.18085092663971913,-2.8404625608945997,18.697699912084996,13.530255071512103,56.89854049115904
